library,N,l2_error,max_error,rt_error
VectorFFT,2077,3.378e-16,3.425e-16,1.218e-15
MKL,2077,3.236e-16,3.437e-16,9.779e-16
VectorFFT,2078,3.348e-16,3.500e-16,1.094e-15
MKL,2078,4.552e-16,5.289e-16,1.396e-15
VectorFFT,2079,4.282e-16,4.618e-16,1.408e-15
MKL,2079,4.308e-16,5.130e-16,1.150e-15
VectorFFT,2080,3.942e-16,4.111e-16,1.377e-15
MKL,2080,2.598e-16,2.329e-16,9.059e-16
VectorFFT,2081,6.821e-16,6.118e-16,2.069e-15
MKL,2081,4.683e-16,4.048e-16,1.558e-15
VectorFFT,2082,3.367e-16,3.349e-16,1.075e-15
MKL,2082,4.620e-16,4.255e-16,1.567e-15
VectorFFT,2083,3.315e-16,3.832e-16,9.408e-16
MKL,2083,4.554e-16,3.761e-16,1.546e-15
VectorFFT,2084,3.352e-16,3.382e-16,1.247e-15
MKL,2084,4.607e-16,4.051e-16,1.733e-15
VectorFFT,2085,3.252e-16,3.834e-16,1.137e-15
MKL,2085,4.806e-16,5.600e-16,1.403e-15
VectorFFT,2086,3.364e-16,3.148e-16,1.217e-15
MKL,2086,3.569e-16,4.087e-16,1.141e-15
VectorFFT,2087,3.246e-16,3.439e-16,1.080e-15
MKL,2087,4.670e-16,4.331e-16,1.557e-15
VectorFFT,2088,5.345e-16,6.706e-16,1.867e-15
MKL,2088,2.639e-16,2.775e-16,7.974e-16
VectorFFT,2089,7.585e-16,7.306e-16,2.290e-15
MKL,2089,4.697e-16,5.129e-16,1.693e-15
VectorFFT,2090,3.818e-16,5.095e-16,1.235e-15
MKL,2090,2.872e-16,3.557e-16,1.054e-15
VectorFFT,2091,4.927e-16,4.979e-16,1.496e-15
MKL,2091,3.133e-16,3.332e-16,9.488e-16
VectorFFT,2092,3.327e-16,3.805e-16,1.051e-15
MKL,2092,4.635e-16,4.698e-16,1.459e-15
VectorFFT,2093,5.605e-16,8.180e-16,2.018e-15
MKL,2093,2.947e-16,3.573e-16,8.315e-16
VectorFFT,2094,3.319e-16,2.429e-16,9.827e-16
MKL,2094,4.672e-16,3.621e-16,2.004e-15
VectorFFT,2095,3.290e-16,3.445e-16,1.027e-15
MKL,2095,4.661e-16,4.373e-16,1.453e-15
VectorFFT,2096,3.312e-16,4.116e-16,1.141e-15
MKL,2096,3.203e-16,5.107e-16,1.256e-15
VectorFFT,2097,3.349e-16,3.859e-16,9.921e-16
MKL,2097,4.552e-16,4.925e-16,1.425e-15
VectorFFT,2098,3.396e-16,4.876e-16,1.255e-15
MKL,2098,4.588e-16,6.287e-16,1.857e-15
VectorFFT,2099,3.453e-16,2.541e-16,1.139e-15
MKL,2099,4.787e-16,4.273e-16,1.586e-15
VectorFFT,2100,3.512e-16,3.236e-16,1.273e-15
MKL,2100,2.838e-16,2.585e-16,9.590e-16
VectorFFT,2101,3.348e-16,4.177e-16,1.129e-15
MKL,2101,4.838e-16,5.409e-16,1.499e-15
VectorFFT,2102,3.268e-16,2.848e-16,1.023e-15
MKL,2102,4.566e-16,4.361e-16,1.377e-15
VectorFFT,2103,3.336e-16,3.543e-16,1.384e-15
MKL,2103,4.740e-16,5.934e-16,1.474e-15
VectorFFT,2104,3.259e-16,3.389e-16,1.050e-15
MKL,2104,4.606e-16,5.333e-16,1.412e-15
VectorFFT,2105,3.378e-16,4.317e-16,1.070e-15
MKL,2105,4.698e-16,4.408e-16,1.531e-15
VectorFFT,2106,5.257e-16,6.755e-16,1.851e-15
MKL,2106,3.041e-16,3.532e-16,1.050e-15
VectorFFT,2107,3.974e-16,4.333e-16,1.078e-15
MKL,2107,3.026e-16,2.957e-16,8.590e-16
VectorFFT,2108,6.484e-16,7.258e-16,2.010e-15
MKL,2108,2.646e-16,2.957e-16,8.117e-16
VectorFFT,2109,5.882e-16,7.785e-16,2.211e-15
MKL,2109,3.403e-16,3.801e-16,1.270e-15
VectorFFT,2110,3.393e-16,3.403e-16,1.092e-15
MKL,2110,4.574e-16,4.435e-16,1.463e-15
VectorFFT,2111,3.320e-16,3.901e-16,1.181e-15
MKL,2111,4.714e-16,4.604e-16,1.420e-15
VectorFFT,2112,3.463e-16,3.728e-16,9.614e-16
MKL,2112,2.471e-16,3.413e-16,7.424e-16
VectorFFT,2113,6.066e-16,6.457e-16,2.138e-15
MKL,2113,4.891e-16,5.297e-16,1.540e-15
VectorFFT,2114,3.341e-16,3.911e-16,1.082e-15
MKL,2114,4.595e-16,5.930e-16,1.468e-15
VectorFFT,2115,4.524e-16,4.809e-16,1.453e-15
MKL,2115,3.239e-16,2.923e-16,9.354e-16
VectorFFT,2116,9.252e-16,2.043e-15,3.840e-15
MKL,2116,2.588e-16,3.279e-16,8.937e-16
VectorFFT,2117,3.411e-16,3.480e-16,1.185e-15
MKL,2117,3.353e-16,3.729e-16,1.005e-15
VectorFFT,2118,3.383e-16,3.373e-16,1.081e-15
MKL,2118,4.645e-16,5.197e-16,1.435e-15
VectorFFT,2119,3.301e-16,2.581e-16,1.059e-15
MKL,2119,4.624e-16,4.150e-16,1.621e-15
VectorFFT,2120,3.306e-16,3.990e-16,1.165e-15
MKL,2120,2.822e-16,3.441e-16,8.280e-16
VectorFFT,2121,3.418e-16,3.104e-16,1.202e-15
MKL,2121,4.700e-16,3.905e-16,1.440e-15
VectorFFT,2122,3.303e-16,3.005e-16,1.059e-15
MKL,2122,4.593e-16,4.312e-16,1.533e-15
VectorFFT,2123,3.271e-16,3.281e-16,1.271e-15
MKL,2123,4.593e-16,5.884e-16,1.478e-15
VectorFFT,2124,3.430e-16,3.800e-16,1.196e-15
MKL,2124,2.833e-16,3.198e-16,9.005e-16
VectorFFT,2125,4.709e-16,4.535e-16,1.444e-15
MKL,2125,3.702e-16,4.058e-16,1.173e-15
VectorFFT,2126,3.353e-16,3.646e-16,1.082e-15
MKL,2126,4.617e-16,5.091e-16,1.397e-15
VectorFFT,2127,3.350e-16,3.606e-16,1.111e-15
MKL,2127,4.694e-16,5.240e-16,1.812e-15
VectorFFT,2128,3.426e-16,4.322e-16,9.494e-16
MKL,2128,2.550e-16,2.231e-16,9.021e-16
VectorFFT,2129,5.967e-16,7.664e-16,1.588e-15
MKL,2129,4.671e-16,5.143e-16,1.554e-15
VectorFFT,2130,3.514e-16,3.616e-16,1.130e-15
MKL,2130,3.219e-16,4.468e-16,1.010e-15
VectorFFT,2131,3.384e-16,3.854e-16,1.150e-15
MKL,2131,4.732e-16,4.853e-16,1.599e-15
VectorFFT,2132,4.423e-16,6.765e-16,1.309e-15
MKL,2132,2.684e-16,3.355e-16,8.501e-16
VectorFFT,2133,3.299e-16,3.125e-16,1.371e-15
MKL,2133,3.334e-16,3.857e-16,1.226e-15
VectorFFT,2134,3.361e-16,4.090e-16,1.104e-15
MKL,2134,3.162e-16,3.915e-16,1.129e-15
VectorFFT,2135,3.365e-16,3.656e-16,1.102e-15
MKL,2135,3.230e-16,3.385e-16,9.529e-16
VectorFFT,2136,3.295e-16,3.332e-16,1.077e-15
MKL,2136,3.051e-16,4.790e-16,9.849e-16
VectorFFT,2137,3.411e-16,4.251e-16,1.099e-15
MKL,2137,4.890e-16,5.183e-16,1.823e-15
VectorFFT,2138,3.362e-16,3.097e-16,1.083e-15
MKL,2138,4.560e-16,3.911e-16,1.652e-15
VectorFFT,2139,7.258e-16,1.024e-15,2.529e-15
MKL,2139,4.557e-16,4.656e-16,1.498e-15
VectorFFT,2140,3.443e-16,3.266e-16,1.372e-15
MKL,2140,3.340e-16,4.584e-16,1.145e-15
VectorFFT,2141,3.299e-16,3.817e-16,1.097e-15
MKL,2141,4.606e-16,4.638e-16,1.520e-15
VectorFFT,2142,4.944e-16,5.523e-16,1.399e-15
MKL,2142,2.834e-16,3.141e-16,1.071e-15
VectorFFT,2143,8.912e-16,8.500e-16,2.711e-15
MKL,2143,4.667e-16,3.962e-16,1.607e-15
VectorFFT,2144,3.341e-16,3.685e-16,9.723e-16
MKL,2144,2.750e-16,3.171e-16,1.059e-15
VectorFFT,2145,4.667e-16,5.372e-16,1.452e-15
MKL,2145,3.338e-16,4.571e-16,1.061e-15
VectorFFT,2146,1.511e-15,2.821e-15,6.357e-15
MKL,2146,2.926e-16,4.036e-16,8.819e-16
VectorFFT,2147,3.390e-16,3.121e-16,1.081e-15
MKL,2147,4.701e-16,4.733e-16,1.294e-15
VectorFFT,2148,3.351e-16,3.346e-16,1.261e-15
MKL,2148,4.625e-16,5.087e-16,1.651e-15
VectorFFT,2149,3.294e-16,3.457e-16,1.089e-15
MKL,2149,4.614e-16,5.362e-16,1.278e-15
VectorFFT,2150,4.063e-16,4.538e-16,1.336e-15
MKL,2150,3.000e-16,3.224e-16,1.041e-15
VectorFFT,2151,3.482e-16,3.171e-16,1.334e-15
MKL,2151,4.785e-16,4.505e-16,1.556e-15
VectorFFT,2152,3.263e-16,3.202e-16,1.096e-15
MKL,2152,4.562e-16,4.765e-16,1.388e-15
VectorFFT,2153,3.356e-16,3.305e-16,1.055e-15
MKL,2153,4.671e-16,5.021e-16,1.569e-15
VectorFFT,2154,3.440e-16,4.207e-16,1.086e-15
MKL,2154,4.717e-16,5.404e-16,1.918e-15
VectorFFT,2155,3.382e-16,2.946e-16,1.348e-15
MKL,2155,4.608e-16,4.709e-16,1.484e-15
VectorFFT,2156,4.207e-16,5.584e-16,1.320e-15
MKL,2156,2.706e-16,3.050e-16,9.372e-16
VectorFFT,2157,3.369e-16,3.002e-16,1.083e-15
MKL,2157,4.691e-16,3.966e-16,1.463e-15
VectorFFT,2158,3.444e-16,3.073e-16,1.169e-15
MKL,2158,3.112e-16,3.205e-16,9.642e-16
VectorFFT,2159,3.361e-16,3.684e-16,1.107e-15
MKL,2159,4.771e-16,5.052e-16,1.491e-15
VectorFFT,2160,4.164e-16,4.782e-16,1.189e-15
MKL,2160,2.677e-16,3.268e-16,8.476e-16
VectorFFT,2161,5.693e-16,6.142e-16,1.713e-15
MKL,2161,4.750e-16,5.123e-16,1.479e-15
VectorFFT,2162,8.085e-16,1.103e-15,2.737e-15
MKL,2162,3.117e-16,4.907e-16,9.470e-16
VectorFFT,2163,3.336e-16,3.688e-16,1.179e-15
MKL,2163,4.621e-16,4.572e-16,1.478e-15
VectorFFT,2164,3.357e-16,2.532e-16,1.290e-15
MKL,2164,4.532e-16,3.831e-16,1.388e-15
VectorFFT,2165,3.358e-16,3.119e-16,1.369e-15
MKL,2165,4.825e-16,5.112e-16,1.704e-15
VectorFFT,2166,4.464e-16,4.300e-16,1.404e-15
MKL,2166,2.825e-16,3.543e-16,1.007e-15
VectorFFT,2167,3.381e-16,3.528e-16,1.315e-15
MKL,2167,4.704e-16,4.735e-16,1.554e-15
VectorFFT,2168,3.538e-16,4.453e-16,1.194e-15
MKL,2168,4.544e-16,5.748e-16,1.632e-15
VectorFFT,2169,3.373e-16,3.532e-16,1.251e-15
MKL,2169,4.801e-16,5.136e-16,1.660e-15
VectorFFT,2170,4.076e-16,5.518e-16,1.338e-15
MKL,2170,2.959e-16,3.332e-16,8.951e-16
VectorFFT,2171,3.485e-16,4.689e-16,1.072e-15
MKL,2171,5.012e-16,5.578e-16,1.825e-15
VectorFFT,2172,3.360e-16,3.289e-16,1.100e-15
MKL,2172,4.655e-16,4.025e-16,1.485e-15
VectorFFT,2173,3.512e-16,3.994e-16,1.095e-15
MKL,2173,4.201e-16,4.679e-16,1.535e-15
VectorFFT,2174,3.397e-16,3.737e-16,1.102e-15
MKL,2174,4.686e-16,5.269e-16,1.700e-15
VectorFFT,2175,4.236e-16,4.292e-16,1.200e-15
MKL,2175,3.246e-16,3.148e-16,9.906e-16
VectorFFT,2176,3.932e-16,4.608e-16,1.115e-15
MKL,2176,2.356e-16,3.316e-16,8.332e-16
VectorFFT,2177,3.386e-16,4.028e-16,1.242e-15
MKL,2177,4.696e-16,4.988e-16,1.689e-15
VectorFFT,2178,5.578e-16,6.474e-16,1.708e-15
MKL,2178,2.902e-16,3.442e-16,9.379e-16
VectorFFT,2179,3.379e-16,3.789e-16,1.174e-15
MKL,2179,4.923e-16,5.787e-16,1.663e-15
VectorFFT,2180,3.365e-16,3.198e-16,1.013e-15
MKL,2180,3.245e-16,5.320e-16,9.655e-16
VectorFFT,2181,3.383e-16,4.917e-16,1.166e-15
MKL,2181,4.913e-16,5.252e-16,1.631e-15
VectorFFT,2182,3.435e-16,3.529e-16,1.059e-15
MKL,2182,4.711e-16,5.306e-16,1.524e-15
VectorFFT,2183,3.433e-16,3.395e-16,1.162e-15
MKL,2183,3.816e-16,4.250e-16,1.385e-15
VectorFFT,2184,4.195e-16,5.420e-16,1.154e-15
MKL,2184,2.663e-16,3.061e-16,8.347e-16
VectorFFT,2185,4.442e-16,5.871e-16,1.384e-15
MKL,2185,3.900e-16,4.565e-16,1.171e-15
VectorFFT,2186,3.435e-16,3.380e-16,1.229e-15
MKL,2186,4.526e-16,5.532e-16,1.447e-15
VectorFFT,2187,5.161e-16,6.696e-16,1.300e-15
MKL,2187,4.073e-16,5.422e-16,1.280e-15
VectorFFT,2188,3.471e-16,3.737e-16,1.238e-15
MKL,2188,4.541e-16,4.826e-16,1.635e-15
VectorFFT,2189,3.340e-16,4.252e-16,1.103e-15
MKL,2189,4.733e-16,5.386e-16,1.513e-15
VectorFFT,2190,3.392e-16,3.274e-16,1.005e-15
MKL,2190,3.440e-16,4.022e-16,1.307e-15
VectorFFT,2191,3.342e-16,4.523e-16,1.092e-15
MKL,2191,4.806e-16,5.013e-16,1.756e-15
VectorFFT,2192,3.337e-16,3.581e-16,9.903e-16
MKL,2192,3.338e-16,5.580e-16,1.050e-15
VectorFFT,2193,5.191e-16,6.007e-16,1.444e-15
MKL,2193,3.705e-16,3.320e-16,1.150e-15
VectorFFT,2194,3.402e-16,3.497e-16,1.155e-15
MKL,2194,4.725e-16,5.282e-16,1.440e-15
VectorFFT,2195,3.433e-16,3.250e-16,1.231e-15
MKL,2195,4.676e-16,4.840e-16,1.475e-15
VectorFFT,2196,3.365e-16,3.096e-16,1.081e-15
MKL,2196,2.869e-16,3.015e-16,9.497e-16
VectorFFT,2197,7.484e-16,8.666e-16,2.632e-15
MKL,2197,3.043e-16,3.181e-16,9.442e-16
VectorFFT,2198,3.380e-16,3.230e-16,1.157e-15
MKL,2198,4.668e-16,4.949e-16,1.531e-15
VectorFFT,2199,3.420e-16,3.717e-16,1.047e-15
MKL,2199,4.706e-16,5.448e-16,1.568e-15
VectorFFT,2200,3.743e-16,4.892e-16,1.346e-15
MKL,2200,2.654e-16,2.485e-16,8.466e-16
VectorFFT,2201,3.417e-16,3.244e-16,1.028e-15
MKL,2201,3.322e-16,3.470e-16,1.089e-15
VectorFFT,2202,3.363e-16,4.026e-16,1.276e-15
MKL,2202,4.756e-16,5.665e-16,1.579e-15
VectorFFT,2203,3.277e-16,3.872e-16,1.163e-15
MKL,2203,4.865e-16,4.886e-16,1.411e-15
VectorFFT,2204,6.653e-16,9.746e-16,2.978e-15
MKL,2204,2.788e-16,3.189e-16,8.925e-16
VectorFFT,2205,3.885e-16,4.320e-16,1.100e-15
MKL,2205,3.233e-16,3.014e-16,1.276e-15
VectorFFT,2206,3.391e-16,3.673e-16,1.117e-15
MKL,2206,4.671e-16,3.906e-16,1.482e-15
VectorFFT,2207,3.375e-16,3.597e-16,1.047e-15
MKL,2207,4.660e-16,4.262e-16,1.374e-15
VectorFFT,2208,4.196e-16,4.112e-16,1.344e-15
MKL,2208,2.454e-16,2.535e-16,8.778e-16
VectorFFT,2209,1.203e-15,2.391e-15,4.461e-15
MKL,2209,4.092e-16,4.545e-16,1.306e-15
VectorFFT,2210,5.171e-16,5.352e-16,1.355e-15
MKL,2210,2.894e-16,2.277e-16,9.064e-16
VectorFFT,2211,3.380e-16,3.324e-16,1.001e-15
MKL,2211,3.664e-16,4.430e-16,1.228e-15
VectorFFT,2212,3.467e-16,4.336e-16,1.232e-15
MKL,2212,2.988e-16,4.009e-16,9.518e-16
VectorFFT,2213,3.508e-16,3.470e-16,1.130e-15
MKL,2213,4.737e-16,4.449e-16,1.544e-15
VectorFFT,2214,4.563e-16,4.773e-16,1.248e-15
MKL,2214,2.878e-16,3.153e-16,9.054e-16
VectorFFT,2215,3.404e-16,2.842e-16,9.804e-16
MKL,2215,4.771e-16,4.413e-16,1.718e-15
VectorFFT,2216,3.378e-16,3.808e-16,1.098e-15
MKL,2216,4.695e-16,5.321e-16,1.479e-15
VectorFFT,2217,3.432e-16,3.261e-16,1.028e-15
MKL,2217,4.684e-16,5.167e-16,1.580e-15
VectorFFT,2218,3.343e-16,2.979e-16,1.072e-15
MKL,2218,4.665e-16,4.409e-16,1.451e-15
VectorFFT,2219,3.396e-16,3.545e-16,1.223e-15
MKL,2219,4.925e-16,4.136e-16,1.513e-15
VectorFFT,2220,4.151e-16,5.092e-16,1.128e-15
MKL,2220,2.780e-16,3.011e-16,8.896e-16
VectorFFT,2221,6.966e-16,7.836e-16,1.959e-15
MKL,2221,4.780e-16,5.872e-16,1.566e-15
VectorFFT,2222,3.404e-16,4.737e-16,9.791e-16
MKL,2222,3.209e-16,5.125e-16,1.231e-15
VectorFFT,2223,7.559e-16,1.070e-15,2.688e-15
MKL,2223,4.490e-16,4.763e-16,1.313e-15
VectorFFT,2224,3.403e-16,3.304e-16,1.119e-15
MKL,2224,3.311e-16,4.801e-16,1.126e-15
VectorFFT,2225,3.312e-16,3.559e-16,1.144e-15
MKL,2225,3.586e-16,4.133e-16,1.110e-15
VectorFFT,2226,3.422e-16,3.684e-16,1.084e-15
MKL,2226,2.999e-16,3.450e-16,9.459e-16
VectorFFT,2227,3.386e-16,3.313e-16,1.196e-15
MKL,2227,4.901e-16,6.311e-16,1.822e-15
VectorFFT,2228,3.411e-16,3.660e-16,1.233e-15
MKL,2228,4.623e-16,5.239e-16,1.507e-15
VectorFFT,2229,3.327e-16,3.689e-16,1.238e-15
MKL,2229,4.851e-16,4.574e-16,1.365e-15
VectorFFT,2230,3.471e-16,3.590e-16,1.101e-15
MKL,2230,4.638e-16,4.983e-16,1.597e-15
VectorFFT,2231,3.458e-16,3.906e-16,1.043e-15
MKL,2231,4.801e-16,5.108e-16,1.374e-15
VectorFFT,2232,4.579e-16,5.767e-16,1.457e-15
MKL,2232,2.664e-16,3.831e-16,9.423e-16
VectorFFT,2233,4.018e-16,3.921e-16,1.165e-15
MKL,2233,3.641e-16,4.716e-16,1.174e-15
VectorFFT,2234,3.510e-16,3.461e-16,1.134e-15
MKL,2234,4.673e-16,4.520e-16,1.587e-15
VectorFFT,2235,3.408e-16,4.062e-16,1.314e-15
MKL,2235,4.638e-16,5.383e-16,1.615e-15
VectorFFT,2236,4.647e-16,6.239e-16,1.231e-15
MKL,2236,2.652e-16,3.383e-16,1.138e-15
VectorFFT,2237,3.429e-16,4.309e-16,1.052e-15
MKL,2237,4.921e-16,5.193e-16,1.610e-15
VectorFFT,2238,3.374e-16,4.005e-16,1.102e-15
MKL,2238,4.636e-16,5.134e-16,1.539e-15
VectorFFT,2239,3.388e-16,3.611e-16,1.146e-15
MKL,2239,4.918e-16,4.427e-16,1.550e-15
VectorFFT,2240,2.203e-16,2.576e-16,7.312e-16
MKL,2240,2.542e-16,3.569e-16,8.325e-16
VectorFFT,2241,3.376e-16,4.014e-16,1.084e-15
MKL,2241,3.818e-16,4.241e-16,1.211e-15
VectorFFT,2242,3.520e-16,3.002e-16,1.132e-15
MKL,2242,3.072e-16,3.106e-16,1.065e-15
VectorFFT,2243,3.421e-16,3.935e-16,1.094e-15
MKL,2243,4.758e-16,5.018e-16,1.644e-15
VectorFFT,2244,4.813e-16,6.815e-16,1.283e-15
MKL,2244,2.756e-16,3.586e-16,9.993e-16
VectorFFT,2245,3.416e-16,4.277e-16,1.129e-15
MKL,2245,4.595e-16,4.857e-16,1.857e-15
VectorFFT,2246,3.399e-16,3.116e-16,1.258e-15
MKL,2246,4.718e-16,5.237e-16,1.598e-15
VectorFFT,2247,3.379e-16,4.060e-16,1.043e-15
MKL,2247,5.078e-16,5.433e-16,1.866e-15
VectorFFT,2248,3.450e-16,4.728e-16,1.190e-15
MKL,2248,4.777e-16,5.078e-16,1.691e-15
VectorFFT,2249,3.415e-16,3.193e-16,1.021e-15
MKL,2249,4.789e-16,4.439e-16,1.493e-15
VectorFFT,2250,3.891e-16,4.118e-16,1.210e-15
MKL,2250,3.436e-16,4.379e-16,1.013e-15
VectorFFT,2251,7.948e-16,7.151e-16,2.727e-15
MKL,2251,4.914e-16,5.717e-16,1.659e-15
VectorFFT,2252,3.427e-16,3.848e-16,1.200e-15
MKL,2252,4.846e-16,4.379e-16,1.720e-15
VectorFFT,2253,3.396e-16,3.289e-16,1.684e-15
MKL,2253,4.862e-16,5.212e-16,1.836e-15
VectorFFT,2254,4.579e-16,5.987e-16,1.407e-15
MKL,2254,2.875e-16,3.319e-16,1.065e-15
VectorFFT,2255,3.817e-16,4.672e-16,1.190e-15
MKL,2255,3.568e-16,3.538e-16,1.120e-15
VectorFFT,2256,3.828e-16,5.429e-16,1.120e-15
MKL,2256,2.706e-16,3.819e-16,9.162e-16
VectorFFT,2257,3.477e-16,4.646e-16,9.813e-16
MKL,2257,3.659e-16,4.198e-16,1.286e-15
VectorFFT,2258,3.425e-16,3.702e-16,1.087e-15
MKL,2258,4.768e-16,5.716e-16,1.701e-15
VectorFFT,2259,3.413e-16,3.310e-16,9.940e-16
MKL,2259,4.903e-16,5.943e-16,1.624e-15
VectorFFT,2260,3.456e-16,3.806e-16,1.164e-15
MKL,2260,3.292e-16,3.727e-16,1.035e-15
VectorFFT,2261,5.502e-16,6.528e-16,1.741e-15
MKL,2261,4.506e-16,4.590e-16,1.443e-15
VectorFFT,2262,5.033e-16,6.519e-16,1.637e-15
MKL,2262,3.078e-16,4.257e-16,1.026e-15
VectorFFT,2263,3.452e-16,3.388e-16,1.211e-15
MKL,2263,3.104e-16,3.010e-16,1.146e-15
VectorFFT,2264,3.347e-16,3.013e-16,1.221e-15
MKL,2264,4.728e-16,4.034e-16,1.576e-15
VectorFFT,2265,3.483e-16,3.304e-16,1.144e-15
MKL,2265,4.748e-16,5.738e-16,1.599e-15
VectorFFT,2266,3.476e-16,4.135e-16,1.254e-15
MKL,2266,3.219e-16,4.166e-16,1.028e-15
VectorFFT,2267,3.353e-16,3.206e-16,1.047e-15
MKL,2267,4.898e-16,4.677e-16,1.551e-15
VectorFFT,2268,4.605e-16,4.741e-16,1.565e-15
MKL,2268,2.681e-16,3.037e-16,8.688e-16
VectorFFT,2269,7.848e-16,8.521e-16,2.390e-15
MKL,2269,4.775e-16,5.172e-16,1.679e-15
VectorFFT,2270,3.431e-16,3.781e-16,1.520e-15
MKL,2270,4.818e-16,5.237e-16,1.760e-15
VectorFFT,2271,3.496e-16,3.985e-16,1.078e-15
MKL,2271,4.855e-16,5.167e-16,1.583e-15
VectorFFT,2272,3.408e-16,3.359e-16,1.327e-15
MKL,2272,2.751e-16,2.785e-16,9.181e-16
VectorFFT,2273,3.394e-16,4.516e-16,1.098e-15
MKL,2273,4.859e-16,5.982e-16,1.650e-15
VectorFFT,2274,3.439e-16,3.909e-16,1.453e-15
MKL,2274,4.765e-16,6.112e-16,1.602e-15
VectorFFT,2275,4.264e-16,4.318e-16,1.362e-15
MKL,2275,4.132e-16,3.749e-16,1.215e-15
VectorFFT,2276,3.407e-16,3.358e-16,1.174e-15
MKL,2276,4.796e-16,5.452e-16,1.595e-15
VectorFFT,2277,4.782e-16,4.844e-16,1.385e-15
MKL,2277,4.641e-16,5.572e-16,1.317e-15
VectorFFT,2278,3.475e-16,3.669e-16,1.135e-15
MKL,2278,2.894e-16,3.451e-16,1.129e-15
VectorFFT,2279,3.413e-16,3.131e-16,1.301e-15
MKL,2279,3.294e-16,3.140e-16,1.096e-15
VectorFFT,2280,4.224e-16,5.169e-16,1.183e-15
MKL,2280,2.675e-16,2.393e-16,9.477e-16
VectorFFT,2281,6.653e-16,6.832e-16,2.194e-15
MKL,2281,4.831e-16,5.170e-16,1.490e-15
VectorFFT,2282,3.460e-16,3.977e-16,1.165e-15
MKL,2282,4.705e-16,5.303e-16,1.529e-15
VectorFFT,2283,3.519e-16,4.055e-16,1.597e-15
MKL,2283,4.876e-16,4.755e-16,1.630e-15
VectorFFT,2284,3.529e-16,3.200e-16,1.128e-15
MKL,2284,4.836e-16,4.268e-16,1.470e-15
VectorFFT,2285,3.374e-16,3.553e-16,1.294e-15
MKL,2285,4.820e-16,5.175e-16,1.582e-15
VectorFFT,2286,3.553e-16,4.856e-16,1.114e-15
MKL,2286,3.509e-16,4.084e-16,1.286e-15
VectorFFT,2287,3.465e-16,3.735e-16,1.150e-15
MKL,2287,4.770e-16,4.788e-16,1.537e-15
VectorFFT,2288,4.133e-16,5.159e-16,1.291e-15
MKL,2288,2.487e-16,2.359e-16,7.756e-16
VectorFFT,2289,3.379e-16,5.156e-16,1.162e-15
MKL,2289,5.040e-16,6.208e-16,1.762e-15
VectorFFT,2290,3.495e-16,2.910e-16,1.401e-15
MKL,2290,4.747e-16,5.108e-16,1.432e-15
VectorFFT,2291,3.416e-16,3.488e-16,1.202e-15
MKL,2291,3.872e-16,4.330e-16,1.335e-15
VectorFFT,2292,3.390e-16,3.459e-16,1.079e-15
MKL,2292,4.775e-16,4.682e-16,1.490e-15
VectorFFT,2293,3.502e-16,3.731e-16,1.228e-15
MKL,2293,4.853e-16,4.639e-16,1.648e-15
VectorFFT,2294,1.031e-15,1.959e-15,4.373e-15
MKL,2294,2.857e-16,4.232e-16,8.544e-16
VectorFFT,2295,5.364e-16,6.040e-16,1.558e-15
MKL,2295,3.203e-16,3.789e-16,1.131e-15
VectorFFT,2296,4.380e-16,5.511e-16,1.662e-15
MKL,2296,2.680e-16,2.961e-16,9.782e-16
VectorFFT,2297,3.512e-16,3.762e-16,1.313e-15
MKL,2297,4.810e-16,4.475e-16,1.539e-15
VectorFFT,2298,3.407e-16,3.165e-16,1.137e-15
MKL,2298,4.895e-16,4.514e-16,1.725e-15
VectorFFT,2299,8.103e-16,1.367e-15,2.985e-15
MKL,2299,3.521e-16,4.178e-16,9.607e-16
VectorFFT,2300,4.204e-16,4.826e-16,1.193e-15
MKL,2300,2.741e-16,3.013e-16,9.208e-16
VectorFFT,2301,3.481e-16,3.198e-16,1.244e-15
MKL,2301,4.452e-16,5.562e-16,1.202e-15
VectorFFT,2302,3.501e-16,3.733e-16,1.081e-15
MKL,2302,4.765e-16,4.914e-16,1.511e-15
VectorFFT,2303,3.864e-16,3.730e-16,1.477e-15
MKL,2303,4.435e-16,5.449e-16,1.853e-15
VectorFFT,2304,2.553e-16,3.585e-16,8.840e-16
MKL,2304,2.366e-16,2.554e-16,8.058e-16
VectorFFT,2305,3.444e-16,3.962e-16,1.312e-15
MKL,2305,4.523e-16,4.081e-16,1.272e-15
VectorFFT,2306,3.401e-16,3.487e-16,1.056e-15
MKL,2306,4.502e-16,4.766e-16,1.353e-15
VectorFFT,2307,3.473e-16,3.400e-16,9.763e-16
MKL,2307,4.567e-16,5.369e-16,1.485e-15
VectorFFT,2308,3.540e-16,3.568e-16,1.049e-15
MKL,2308,4.493e-16,3.705e-16,1.430e-15
VectorFFT,2309,3.444e-16,3.071e-16,9.379e-16
MKL,2309,4.422e-16,3.785e-16,1.443e-15
VectorFFT,2310,3.639e-16,3.279e-16,1.244e-15
MKL,2310,3.122e-16,3.388e-16,1.008e-15
VectorFFT,2311,7.034e-16,7.062e-16,2.414e-15
MKL,2311,4.716e-16,4.838e-16,1.628e-15
VectorFFT,2312,5.344e-16,5.172e-16,1.413e-15
MKL,2312,2.846e-16,3.232e-16,9.539e-16
VectorFFT,2313,3.495e-16,3.827e-16,1.076e-15
